DBUID,CSDUID,CSDNAME,CMAUID,CMANAME,PRUID,PRNAME,acs_idx_hf,acs_idx_emp,acs_idx_srf,acs_idx_psef,acs_idx_ef,acs_idx_caf,acs_lvl_gs-1,acs_lvl_gs-3,acs_lvl_gs-5
35200002001,3520005,Toronto,535.0,Toronto,35,ON,0.055578335,0.127103354,0.048263389,0.025643551,0.24286553,0.033211795,8.57345,10.93495,11.71938333
35200002002,3520005,Toronto,535.0,Toronto,35,ON,0.054317534,0.126142471,0.047081191,0.025505097,0.240357832,0.033016591,8.577066667,11.09195,11.87636667
35200002003,3520005,Toronto,535.0,Toronto,35,ON,0.059930162,0.134846029,0.050880694,0.026314308,0.245673013,0.03488107,7.5311,10.61711667,10.97058333
35200003001,3520005,Toronto,535.0,Toronto,35,ON,0.057441841,0.125234167,0.050800928,0.026320554,0.24959338,0.035771006,9.552166667,10.17928333,10.9637
35200004001,3520005,Toronto,535.0,Toronto,35,ON,0.057683905,0.131287058,0.050078455,0.02676569,0.249014927,0.034514202,9.065833333,10.1239,10.47735
35200004002,3520005,Toronto,535.0,Toronto,35,ON,0.058404549,0.134390148,0.050637223,0.027026224,0.256295456,0.035566501,8.7849,9.842983333,10.19643333
35200005001,3520005,Toronto,535.0,Toronto,35,ON,0.06844909,0.15111908,0.058963601,0.027526591,0.290582322,0.039906154,8.2529,8.7079,9.664433333
35200005002,3520005,Toronto,535.0,Toronto,35,ON,0.065507103,0.148049818,0.06221775,0.027154513,0.288232607,0.03975925,8.3784,8.647566667,10.0591
35200006001,3520005,Toronto,535.0,Toronto,35,ON,0.061614231,0.140202243,0.054719823,0.026638059,0.271264292,0.036964166,8.9384,9.20445,10.61596667
35200007001,3520005,Toronto,535.0,Toronto,35,ON,0.067093324,0.144672135,0.067457379,0.027299442,0.279566131,0.039393422,7.959666667,9.6519,9.872983333
35200007002,3520005,Toronto,535.0,Toronto,35,ON,0.068528567,0.154234906,0.067999902,0.027465846,0.286204238,0.039710248,7.78345,9.475666667,9.69675
35200009001,3520005,Toronto,535.0,Toronto,35,ON,0.082503035,0.174502344,0.075394266,0.029906334,0.331327472,0.044960052,6.71995,7.036466667,7.269816667
35200010001,3520005,Toronto,535.0,Toronto,35,ON,0.083286128,0.177256587,0.079106727,0.02985473,0.341916118,0.043821833,6.64005,7.116366667,7.3099
35200010002,3520005,Toronto,535.0,Toronto,35,ON,0.085104612,0.184595389,0.084871216,0.030357699,0.343915716,0.047803294,6.339016667,6.79365,7.517433333
35200012001,3520005,Toronto,535.0,Toronto,35,ON,0.079700663,0.187508247,0.090398869,0.031539671,0.376902072,0.056646331,5.685966667,6.169783333,6.40975
35200012002,3520005,Toronto,535.0,Toronto,35,ON,0.078213862,0.181002227,0.085953636,0.031657202,0.365985343,0.056234146,5.5681,6.291883333,6.462016667
35200012003,3520005,Toronto,535.0,Toronto,35,ON,0.082773629,0.18616064,0.077960402,0.032590239,0.376779344,0.054213622,4.725733333,5.449516667,7.234383333
35200013001,3520005,Toronto,535.0,Toronto,35,ON,0.077332259,0.170774758,0.085951149,0.031807767,0.358955649,0.053070185,5.4305,6.154283333,6.778283333
35200013003,3520005,Toronto,535.0,Toronto,35,ON,0.08038408,0.17950657,0.08474789,0.031938245,0.376537497,0.053918492,5.311783333,6.035566667,6.683333333
35200018003,3520005,Toronto,535.0,Toronto,35,ON,0.082441849,0.204552822,0.085450308,0.034662354,0.378280169,0.059246035,2.887083333,3.610866667,5.37845
35200028001,3520005,Toronto,535.0,Toronto,35,ON,0.083862158,0.192787006,0.083065933,0.032200864,0.378546003,0.056860226,5.49225,5.749083333,6.682683333
35200028003,3520005,Toronto,535.0,Toronto,35,ON,0.081948175,0.186012328,0.078586005,0.032075617,0.36236086,0.056411496,5.742383333,5.8621,6.7957
35200028004,3520005,Toronto,535.0,Toronto,35,ON,0.087360538,0.209335177,0.094565191,0.032478556,0.401546564,0.061062923,5.603266667,5.684333333,5.831916667
35200028006,3520005,Toronto,535.0,Toronto,35,ON,0.086830922,0.198106941,0.087624452,0.033724568,0.397417256,0.062213902,5.341933333,5.423016667,6.039216667
35200028007,3520005,Toronto,535.0,Toronto,35,ON,0.085677544,0.202490227,0.087710286,0.032336243,0.394260223,0.060707145,5.656483333,5.73755,5.949266667
35200028008,3520005,Toronto,535.0,Toronto,35,ON,0.087255199,0.199382102,0.085701971,0.033785017,0.399685009,0.061416658,5.289983333,5.371066667,6.7097
35200028009,3520005,Toronto,535.0,Toronto,35,ON,0.086315185,0.197889192,0.087738596,0.033818197,0.404093457,0.062198536,5.261516667,5.3426,6.116666667
35200028010,3520005,Toronto,535.0,Toronto,35,ON,0.087261612,0.199110312,0.087975438,0.033863396,0.405037675,0.062406258,5.2228,5.303883333,6.014083333
35200029002,3520005,Toronto,535.0,Toronto,35,ON,0.080822448,0.187818128,0.076274064,0.033144608,0.372811334,0.055750161,5.10955,5.844966667,6.292583333
35200029003,3520005,Toronto,535.0,Toronto,35,ON,0.082595829,0.189480913,0.080539689,0.031890923,0.362946028,0.055112484,5.616716667,5.755133333,6.963166667
35200029004,3520005,Toronto,535.0,Toronto,35,ON,0.080658074,0.185825915,0.07964559,0.032816059,0.367370762,0.055507428,5.027233333,6.10105,6.133883333
35200030001,3520005,Toronto,535.0,Toronto,35,ON,0.083226511,0.198381718,0.091621912,0.032105642,0.392104051,0.059721521,5.545483333,7.07735,7.158433333
35200030002,3520005,Toronto,535.0,Toronto,35,ON,0.076604952,0.189944851,0.088544709,0.031848925,0.381166817,0.058921418,4.837283333,7.938866667,8.1675
35200031001,3520005,Toronto,535.0,Toronto,35,ON,0.072983529,0.185176497,0.0782658,0.031401905,0.374974497,0.059211744,5.08,7.720083333,7.801166667
35200032001,3520005,Toronto,535.0,Toronto,35,ON,0.071597485,0.184534771,0.081140548,0.030228501,0.370734906,0.057517561,4.421583333,7.830633333,8.8245
35200032002,3520005,Toronto,535.0,Toronto,35,ON,0.070953594,0.183830857,0.081077902,0.030133085,0.368772313,0.057484716,4.350733333,7.922333333,8.916183333
35200033001,3520005,Toronto,535.0,Toronto,35,ON,0.074481265,0.197793149,0.093817855,0.03310541,0.391920548,0.06580622,0.0,2.395933333,6.816766667
35200034002,3520005,Toronto,535.0,Toronto,35,ON,0.082509756,0.194638843,0.083353327,0.0,0.394865852,0.068264116,2.28705,5.9054,11.06676667
35200034007,3520005,Toronto,535.0,Toronto,35,ON,0.081348454,0.193897555,0.089875147,0.0,0.404744525,0.068676238,6.00135,10.8653,10.94638333
35200035002,3520005,Toronto,535.0,Toronto,35,ON,0.075329483,0.196278041,0.094477128,0.034868989,0.398124084,0.067768254,4.10385,5.311633333,9.345633333
35200035003,3520005,Toronto,535.0,Toronto,35,ON,0.077572333,0.196036317,0.093389414,0.034833317,0.395618055,0.066680861,4.794183333,5.3413,9.375316667
35200035004,3520005,Toronto,535.0,Toronto,35,ON,0.086236503,0.205625572,0.096757196,0.036272169,0.415143263,0.07026965,4.167483333,4.542016667,8.2015
35200035005,3520005,Toronto,535.0,Toronto,35,ON,0.082276247,0.19720719,0.094839819,0.035242956,0.400270517,0.067716474,4.455133333,5.00225,9.036266667
35200035006,3520005,Toronto,535.0,Toronto,35,ON,0.082590911,0.198046479,0.095271817,0.034170327,0.40986211,0.065618959,3.30155,5.898583333,8.88005
35200036001,3520005,Toronto,535.0,Toronto,35,ON,0.084890714,0.198574863,0.094515295,0.035980812,0.407070997,0.068590641,4.401366667,5.448416667,8.435383333
35200036002,3520005,Toronto,535.0,Toronto,35,ON,0.082786046,0.196472161,0.093522608,0.035693765,0.398922692,0.065470563,4.633666667,5.6807,8.667666667
35200037002,3520005,Toronto,535.0,Toronto,35,ON,0.08257746,0.203392358,0.099001197,0.033692584,0.399624056,0.063208486,4.027016667,6.306916667,7.899616667
35200037003,3520005,Toronto,535.0,Toronto,35,ON,0.083200007,0.205979801,0.09700136,0.033719297,0.400013157,0.060732562,5.427683333,6.283933333,6.508883333
35200037004,3520005,Toronto,535.0,Toronto,35,ON,0.085173782,0.206863268,0.099891391,0.034008755,0.40534126,0.061136722,5.347916667,6.036033333,6.579266667
35200037005,3520005,Toronto,535.0,Toronto,35,ON,0.087290524,0.210247652,0.100783328,0.036043647,0.420701755,0.06471204,4.0641,4.350783333,6.604116667
35200039001,3520005,Toronto,535.0,Toronto,35,ON,0.093927566,0.217055803,0.101655993,0.03670183,0.436882611,0.06803317,3.825983333,4.805816667,5.825233333
35200039002,3520005,Toronto,535.0,Toronto,35,ON,0.093694655,0.216855389,0.101552044,0.036564077,0.437917804,0.068294189,3.93505,4.26495,6.145333333
35200039003,3520005,Toronto,535.0,Toronto,35,ON,0.096839574,0.22366391,0.096965834,0.037980074,0.436908058,0.070400946,2.833183333,5.61485,5.893483333
35200041002,3520005,Toronto,535.0,Toronto,35,ON,0.099111959,0.218719357,0.091149197,0.0,0.450462674,0.071989542,2.997033333,5.032683333,5.3167
35200041003,3520005,Toronto,535.0,Toronto,35,ON,0.103284279,0.223483786,0.095717263,0.0,0.464485058,0.069918866,2.1727,4.469733333,4.75375
35200041006,3520005,Toronto,535.0,Toronto,35,ON,0.103441576,0.222789746,0.095665884,0.0,0.460686464,0.069878292,2.112783333,4.52965,4.813666667
35200042002,3520005,Toronto,535.0,Toronto,35,ON,0.102234193,0.217287834,0.094776553,0.0,0.438726344,0.068972555,1.321266667,7.09235,7.376366667
35200042005,3520005,Toronto,535.0,Toronto,35,ON,0.076256121,0.191682544,0.065702917,0.0,0.385849554,0.070631388,10.34018333,11.75466667,12.07825
35200042006,3520005,Toronto,535.0,Toronto,35,ON,0.104903695,0.224500001,0.093900556,0.0,0.461850983,0.076325423,0.0,7.048033333,7.251816667
35200043001,3520005,Toronto,535.0,Toronto,35,ON,0.101170626,0.220417116,0.092851535,0.04117237,0.449260484,0.0738931,0.4927,7.344,7.54075
35200043002,3520005,Toronto,535.0,Toronto,35,ON,0.10261242,0.213562362,0.092113762,0.0,0.440811011,0.068335475,1.525433333,7.296516667,7.580516667
35200043009,3520005,Toronto,535.0,Toronto,35,ON,0.107324439,0.23171753,0.084707786,0.0,0.441091162,0.071408844,3.6881,5.887366667,9.029216667
35200043010,3520005,Toronto,535.0,Toronto,35,ON,0.072157413,0.197281201,0.052811903,0.0,0.331895204,0.073322468,5.095016667,9.168616667,9.452633333
35200043011,3520005,Toronto,535.0,Toronto,35,ON,0.099218759,0.213257498,0.085517205,0.0,0.441842974,0.068666665,1.776933333,7.390716667,8.244566667
35200043012,3520005,Toronto,535.0,Toronto,35,ON,0.118128771,0.254313715,0.091154605,0.0,0.479511497,0.077985595,4.102816667,4.557033333,8.176433333
35200043013,3520005,Toronto,535.0,Toronto,35,ON,0.117817809,0.250359547,0.089872003,0.0,0.462012498,0.076883924,4.666866667,4.978983333,8.868333333
35200044001,3520005,Toronto,535.0,Toronto,35,ON,0.10839685,0.240209284,0.08129316,0.0,0.449054388,0.074154523,3.12455,5.955783333,7.19815
35200046002,3520005,Toronto,535.0,Toronto,35,ON,0.108488866,0.227924839,0.088817888,0.0,0.44300331,0.069675859,0.28005,5.548166667,6.23695
35200046003,3520005,Toronto,535.0,Toronto,35,ON,0.110718296,0.233444978,0.091773452,0.0,0.448996655,0.070568473,0.0,5.2681,5.9569
35200046004,3520005,Toronto,535.0,Toronto,35,ON,0.116353127,0.246416031,0.088561984,0.0,0.461450144,0.072501497,1.517283333,6.64045,7.183683333
35200047001,3520005,Toronto,535.0,Toronto,35,ON,0.113089082,0.24173941,0.089202068,0.0,0.45947039,0.067786857,2.54885,7.672016667,8.21525
35200047002,3520005,Toronto,535.0,Toronto,35,ON,0.117930141,0.250762843,0.090038952,0.0,0.474374047,0.073224486,1.7949,3.646416667,6.918066667
35200048001,3520005,Toronto,535.0,Toronto,35,ON,0.112263433,0.234862009,0.089225798,0.0,0.44134046,0.068314684,1.90595,4.92445,6.3096
35200049001,3520005,Toronto,535.0,Toronto,35,ON,0.111769917,0.229919579,0.088211283,0.0,0.444276188,0.069926159,1.52565,5.295733333,6.0936
35200049002,3520005,Toronto,535.0,Toronto,35,ON,0.108397893,0.218694607,0.084028291,0.0,0.412333309,0.066609849,2.647166667,5.665666667,6.38805
35200049003,3520005,Toronto,535.0,Toronto,35,ON,0.110792509,0.226296013,0.085927,0.0,0.432917905,0.067477906,2.362316667,5.380816667,6.1032
35200050002,3520005,Toronto,535.0,Toronto,35,ON,0.10810043,0.219218507,0.084237537,0.0,0.41631262,0.066940485,2.208333333,5.173516667,5.71675
35200050005,3520005,Toronto,535.0,Toronto,35,ON,0.103621006,0.21726822,0.096878709,0.038716293,0.432087422,0.063272831,2.216266667,2.759483333,4.781316667
35200051001,3520005,Toronto,535.0,Toronto,35,ON,0.106258351,0.221816336,0.089245568,0.0,0.426227879,0.066353102,3.030383333,3.062283333,3.573616667
35200051002,3520005,Toronto,535.0,Toronto,35,ON,0.105194701,0.213591215,0.083081674,0.0,0.412549626,0.065724619,2.75815,5.119933333,5.663166667
35200052001,3520005,Toronto,535.0,Toronto,35,ON,0.106827153,0.229168249,0.093047487,0.0,0.443363371,0.068992244,2.46525,3.9372,4.2212
35200053001,3520005,Toronto,535.0,Toronto,35,ON,0.098992395,0.215914937,0.084821958,0.0,0.417448053,0.064880404,2.496883333,5.800366667,6.084383333
35200054001,3520005,Toronto,535.0,Toronto,35,ON,0.100708399,0.22004981,0.085896468,0.0,0.426195059,0.065790197,2.260266667,5.438,5.722016667
35200055001,3520005,Toronto,535.0,Toronto,35,ON,0.102130495,0.221204524,0.097994812,0.039590707,0.451379724,0.065620675,2.937566667,3.221583333,3.697333333
35200055002,3520005,Toronto,535.0,Toronto,35,ON,0.095706694,0.210674259,0.085446189,0.0,0.431511422,0.065939071,3.584816667,4.888283333,5.1723
35200055003,3520005,Toronto,535.0,Toronto,35,ON,0.101907131,0.217855851,0.092410614,0.0,0.447152245,0.067149573,3.6043,4.2625,4.546516667
35200056001,3520005,Toronto,535.0,Toronto,35,ON,0.084189003,0.206801217,0.077961271,0.033319764,0.364091859,0.047511096,0.0,0.0,0.0
35200056002,3520005,Toronto,535.0,Toronto,35,ON,0.080408424,0.186276884,0.077765292,0.034708102,0.371975516,0.048181262,2.313833333,2.313833333,2.313833333
35200056003,3520005,Toronto,535.0,Toronto,35,ON,0.08246715,0.204385218,0.078587524,0.03371484,0.357896413,0.050415508,0.341833333,0.341833333,0.341833333
35200056004,3520005,Toronto,535.0,Toronto,35,ON,0.082542778,0.18985838,0.081315906,0.034478832,0.375653421,0.04692979,2.072416667,2.072416667,2.072416667
35200057001,3520005,Toronto,535.0,Toronto,35,ON,0.082330291,0.194986407,0.079697015,0.034878329,0.373091773,0.054450671,3.169983333,3.169983333,3.169983333
35200058001,3520005,Toronto,535.0,Toronto,35,ON,0.084558387,0.191914849,0.078692514,0.035044858,0.368143371,0.055508115,3.44475,3.44475,3.44475
35200062001,3520005,Toronto,535.0,Toronto,35,ON,0.088803991,0.210204389,0.089615726,0.033375037,0.385690019,0.04750756,3.560983333,3.560983333,3.560983333
35200062002,3520005,Toronto,535.0,Toronto,35,ON,0.085468767,0.199176699,0.076875032,0.033300372,0.3563526,0.044860699,3.5427,3.625933333,3.625933333
35200062003,3520005,Toronto,535.0,Toronto,35,ON,0.087188571,0.21230634,0.091015609,0.033067532,0.383123105,0.043656317,3.829416667,3.829416667,3.829416667
35200064002,3520005,Toronto,535.0,Toronto,35,ON,0.130881678,0.23645959,0.1027236,0.030143564,0.440311588,0.043788058,4.131883333,5.9368,8.5817
35200064003,3520005,Toronto,535.0,Toronto,35,ON,0.124515819,0.232560439,0.0975258,0.028808643,0.418644756,0.038865747,4.268966667,5.337166667,9.760466667
35200064004,3520005,Toronto,535.0,Toronto,35,ON,0.134157597,0.258717762,0.107350933,0.029813219,0.437372624,0.043008255,2.865766667,5.788116667,8.67275
35200065001,3520005,Toronto,535.0,Toronto,35,ON,0.12281077,0.237921028,0.096780227,0.02780148,0.411713049,0.038632601,4.18695,4.824,9.013516667
35200065002,3520005,Toronto,535.0,Toronto,35,ON,0.124019854,0.234497515,0.096811827,0.028198672,0.414824805,0.03871465,4.4049,8.430733333,9.33785
35200065003,3520005,Toronto,535.0,Toronto,35,ON,0.123926637,0.228776801,0.096028525,0.028633923,0.415764673,0.038120684,4.445366667,5.513566667,9.372433333
35200066001,3520005,Toronto,535.0,Toronto,35,ON,0.122163152,0.236233939,0.09635254,0.02777141,0.40940345,0.038339289,4.21835,4.91055,9.2787
35200066002,3520005,Toronto,535.0,Toronto,35,ON,0.125684844,0.24634951,0.096429405,0.028136865,0.41608611,0.038523513,3.566616667,5.74235,8.626983333
35200067002,3520005,Toronto,535.0,Toronto,35,ON,0.106768376,0.268641115,0.100221787,0.047639132,0.419250181,0.038003647,3.5225,5.409466667,6.255983333
35200067003,3520005,Toronto,535.0,Toronto,35,ON,0.106084903,0.272909938,0.104911165,0.026560737,0.420409839,0.038026736,2.51485,4.945466667,5.815833333
35200067004,3520005,Toronto,535.0,Toronto,35,ON,0.101260663,0.262832893,0.103239871,0.025346013,0.40063281,0.036976145,3.048533333,4.566866667,7.121316667
35200068001,3520005,Toronto,535.0,Toronto,35,ON,0.106605083,0.272627918,0.103354173,0.026808843,0.419992831,0.038010601,2.64115,5.07175,5.5462
35200068002,3520005,Toronto,535.0,Toronto,35,ON,0.105251331,0.263172364,0.101392841,0.026851972,0.417358998,0.037907179,3.040766667,5.471383333,5.77425
35200069001,3520005,Toronto,535.0,Toronto,35,ON,0.110670155,0.291830078,0.099178618,0.048873409,0.431790207,0.038684494,2.5438,5.386466667,7.47805
35200070001,3520005,Toronto,535.0,Toronto,35,ON,0.106398305,0.300996959,0.102244352,0.046895004,0.404146693,0.034699932,1.930483333,4.49355,6.177016667
35200070002,3520005,Toronto,535.0,Toronto,35,ON,0.105538375,0.29511594,0.103433789,0.046436085,0.41003072,0.034591757,1.70985,5.249833333,5.9564
35200070003,3520005,Toronto,535.0,Toronto,35,ON,0.104799316,0.28197305,0.102713689,0.046421261,0.403169568,0.035753391,2.016833333,5.11895,6.263383333
35200071001,3520005,Toronto,535.0,Toronto,35,ON,0.106184467,0.300644981,0.103810269,0.04721836,0.405604216,0.035685246,1.70255,4.957516667,6.372916667
35200071002,3520005,Toronto,535.0,Toronto,35,ON,0.110289088,0.298921547,0.108138991,0.048097071,0.426542679,0.036434405,0.138983333,5.0795,6.386666667
35200072001,3520005,Toronto,535.0,Toronto,35,ON,0.108258054,0.292583272,0.1033402,0.046282489,0.400450284,0.034031768,1.94925,5.279933333,6.695333333
35200072002,3520005,Toronto,535.0,Toronto,35,ON,0.106064982,0.300170667,0.104074014,0.046985321,0.406673951,0.034532676,1.808816667,4.514433333,7.629216667
35200073002,3520005,Toronto,535.0,Toronto,35,ON,0.117886168,0.314760769,0.107831262,0.048908896,0.435123912,0.037324509,1.860166667,4.610383333,7.34385
35200073003,3520005,Toronto,535.0,Toronto,35,ON,0.110349098,0.299949224,0.107919407,0.048105674,0.425821442,0.036356166,0.0,5.1869,6.49405
35200074001,3520005,Toronto,535.0,Toronto,35,ON,0.119816551,0.317276445,0.108159892,0.049702788,0.434546569,0.03879478,2.295083333,5.242483333,7.975966667
35200074002,3520005,Toronto,535.0,Toronto,35,ON,0.122396995,0.336787458,0.11065326,0.04995711,0.433822986,0.041384847,2.0384,4.985816667,7.587
35200078001,3520005,Toronto,535.0,Toronto,35,ON,0.143384237,0.274835573,0.115463389,0.050222146,0.458882109,0.043031083,1.977833333,9.183833333,9.85555
35200078002,3520005,Toronto,535.0,Toronto,35,ON,0.141339833,0.263794191,0.11376929,0.049476483,0.441007822,0.043575653,2.411633333,8.527166667,9.435766667
35200079001,3520005,Toronto,535.0,Toronto,35,ON,0.141277521,0.285005416,0.112785795,0.050525088,0.461861201,0.042312382,1.178033333,7.1899,9.701016667
35200079002,3520005,Toronto,535.0,Toronto,35,ON,0.144663799,0.293504911,0.109959152,0.051224105,0.461398827,0.042767372,0.0,8.151883333,9.302566667
35200080001,3520005,Toronto,535.0,Toronto,35,ON,0.143649035,0.303489956,0.113551714,0.051620436,0.472077848,0.044657237,1.15155,6.915683333,8.6449
35200080002,3520005,Toronto,535.0,Toronto,35,ON,0.141281794,0.260494425,0.11288037,0.030040663,0.461154498,0.043256434,3.4557,8.680866667,9.244833333
35200082001,3520005,Toronto,535.0,Toronto,35,ON,0.129930749,0.233631116,0.103608175,0.030235243,0.431900034,0.04368555,4.596683333,7.887716667,8.49365
35200082002,3520005,Toronto,535.0,Toronto,35,ON,0.131371601,0.234518747,0.105866557,0.030382048,0.436051582,0.043876183,4.4562,8.0173,8.353166667
35200085001,3520005,Toronto,535.0,Toronto,35,ON,0.144391839,0.277657794,0.11704925,0.050093293,0.458449464,0.044283627,2.052333333,8.33105,9.23965
35200085002,3520005,Toronto,535.0,Toronto,35,ON,0.14617239,0.285674119,0.117974612,0.050473451,0.464521285,0.044669243,1.833083333,8.211966667,9.039083333
35200085003,3520005,Toronto,535.0,Toronto,35,ON,0.147004084,0.285498141,0.117188435,0.050641074,0.470643047,0.043610064,1.736933333,8.942933333,9.61465
35200086001,3520005,Toronto,535.0,Toronto,35,ON,0.139370169,0.251697737,0.111748592,0.029280827,0.446960394,0.043888002,3.374183333,8.902266667,8.92345
35200086002,3520005,Toronto,535.0,Toronto,35,ON,0.146014948,0.272735894,0.121682112,0.050707126,0.484092098,0.046276854,2.618333333,8.392533333,8.413716667
35200086003,3520005,Toronto,535.0,Toronto,35,ON,0.142581168,0.259231077,0.118509815,0.029545357,0.462544994,0.044411424,3.11335,8.641433333,8.662616667
35200087001,3520005,Toronto,535.0,Toronto,35,ON,0.152116081,0.259624669,0.121826623,0.050450157,0.479191144,0.046621518,4.483083333,7.629333333,8.173466667
35200087003,3520005,Toronto,535.0,Toronto,35,ON,0.155681654,0.266288939,0.123964814,0.051116446,0.490572091,0.047442469,4.085383333,7.231633333,7.792983333
35200087004,3520005,Toronto,535.0,Toronto,35,ON,0.161401789,0.277679792,0.125393826,0.051708559,0.499899587,0.047520764,5.2851,6.459866667,7.749366667
35200087005,3520005,Toronto,535.0,Toronto,35,ON,0.159751622,0.276499978,0.117327457,0.050272882,0.47819675,0.044981445,5.1439,6.937283333,7.608183333
35200088001,3520005,Toronto,535.0,Toronto,35,ON,0.142175075,0.24951992,0.113945381,0.048639786,0.451176734,0.043691225,4.868366667,7.420166667,9.884433333
35200088002,3520005,Toronto,535.0,Toronto,35,ON,0.147926669,0.257885076,0.118722586,0.050600624,0.476385261,0.046140408,3.84585,7.1272,9.010016667
35200088003,3520005,Toronto,535.0,Toronto,35,ON,0.150979411,0.277604182,0.121806156,0.049156246,0.468514598,0.045802415,4.562083333,7.113883333,9.57815
35200089001,3520005,Toronto,535.0,Toronto,35,ON,0.123941724,0.270802906,0.111729844,0.049900225,0.435366038,0.042284867,4.747083333,6.9456,7.85815
35200089002,3520005,Toronto,535.0,Toronto,35,ON,0.128157266,0.280875379,0.115843778,0.050373241,0.45615419,0.044371632,4.540083333,6.595133333,7.507683333
35200089003,3520005,Toronto,535.0,Toronto,35,ON,0.144121536,0.278644272,0.122835199,0.050548293,0.464571805,0.0458458,4.19785,6.775183333,7.687733333
35200089004,3520005,Toronto,535.0,Toronto,35,ON,0.14593781,0.261389023,0.123138155,0.027687441,0.473020982,0.045905045,3.43975,7.545316667,8.328433333
35200090001,3520005,Toronto,535.0,Toronto,35,ON,0.154460898,0.279259133,0.126306137,0.050742056,0.467621441,0.04411825,4.767216667,6.0351,7.575783333
35200090002,3520005,Toronto,535.0,Toronto,35,ON,0.12830409,0.282627294,0.111656195,0.049067814,0.442330089,0.043485441,4.600916667,6.293,7.205566667
35200090003,3520005,Toronto,535.0,Toronto,35,ON,0.156753636,0.285517072,0.129225023,0.051173694,0.471038793,0.044598769,4.63045,5.8,7.439
35200091002,3520005,Toronto,535.0,Toronto,35,ON,0.162207297,0.287807992,0.12333023,0.050162754,0.487390132,0.04641115,5.055033333,6.442116667,7.5193
35200091003,3520005,Toronto,535.0,Toronto,35,ON,0.157098786,0.274924093,0.119353268,0.049482059,0.47264399,0.045582774,5.45125,6.838333333,7.915516667
35200092001,3520005,Toronto,535.0,Toronto,35,ON,0.153718795,0.268792939,0.123880937,0.050631829,0.455387351,0.043095573,5.034983333,6.019583333,6.20475
35200093001,3520005,Toronto,535.0,Toronto,35,ON,0.148727916,0.258581688,0.12110786,0.050052575,0.437587142,0.041754014,5.3347,6.389316667,6.504466667
35200093002,3520005,Toronto,535.0,Toronto,35,ON,0.15627826,0.289397792,0.12747315,0.05129289,0.462951444,0.045221142,4.3272,5.496966667,5.623533333
35200094007,3520005,Toronto,535.0,Toronto,35,ON,0.12416389,0.289513488,0.116810232,0.049068536,0.424917668,0.042816321,1.27085,7.1253,7.251866667
35200094008,3520005,Toronto,535.0,Toronto,35,ON,0.153978995,0.313652049,0.127662325,0.051389424,0.448029122,0.045835484,2.196033333,2.814683333,3.6538
35200094009,3520005,Toronto,535.0,Toronto,35,ON,0.147124953,0.367375282,0.136919281,0.028051597,0.394788928,0.040432431,0.0,3.591933333,3.591933333
35200094011,3520005,Toronto,535.0,Toronto,35,ON,0.124700004,0.279724831,0.11030715,0.04837715,0.422270201,0.040942699,0.584833333,7.072183333,7.19875
35200094012,3520005,Toronto,535.0,Toronto,35,ON,0.143376016,0.332436832,0.128047343,0.028062739,0.390791844,0.036176585,4.6023,4.6023,5.200433333
35200094013,3520005,Toronto,535.0,Toronto,35,ON,0.139299623,0.324587174,0.121902939,0.050717001,0.467884384,0.045697403,5.169416667,6.081966667,6.208533333
35200094014,3520005,Toronto,535.0,Toronto,35,ON,0.132522225,0.307662148,0.119339535,0.050182217,0.444581016,0.04481762,0.5796,6.636016667,6.762583333
35200094015,3520005,Toronto,535.0,Toronto,35,ON,0.124719845,0.285380738,0.113017243,0.048443212,0.43002198,0.042520718,0.28415,6.814283333,6.94085
35200094016,3520005,Toronto,535.0,Toronto,35,ON,0.127100437,0.294260366,0.115783588,0.049151875,0.432367599,0.042839588,0.0,6.769283333,6.89585
35200094017,3520005,Toronto,535.0,Toronto,35,ON,0.151931301,0.31458474,0.119476223,0.050076938,0.4330281,0.043846844,0.0,3.616783333,3.927516667
35200094018,3520005,Toronto,535.0,Toronto,35,ON,0.158594191,0.369036634,0.141409912,0.030118939,0.434165294,0.042254757,3.1498,4.684916667,4.684916667
35200094019,3520005,Toronto,535.0,Toronto,35,ON,0.125058009,0.275475221,0.110174181,0.048382049,0.418546809,0.040776566,0.619833333,7.107183333,7.23375
35200095001,3520005,Toronto,535.0,Toronto,35,ON,0.130728633,0.297121918,0.114218761,0.048898395,0.444035438,0.044494546,2.67365,6.19195,6.318516667
35200095002,3520005,Toronto,535.0,Toronto,35,ON,0.139126327,0.314465424,0.119230784,0.051665367,0.468190868,0.046722635,2.586533333,6.119916667,6.246483333
35200096001,3520005,Toronto,535.0,Toronto,35,ON,0.13815955,0.313798271,0.121170596,0.051867836,0.456482042,0.046234645,1.998966667,6.646883333,6.77345
35200097001,3520005,Toronto,535.0,Toronto,35,ON,0.125839445,0.278713516,0.109307486,0.049050534,0.431292225,0.040604389,3.6479,6.574033333,6.7006
35200099001,3520005,Toronto,535.0,Toronto,35,ON,0.127332304,0.305702218,0.112002642,0.04875591,0.43438576,0.040895372,3.547783333,7.06545,7.359166667
35200099002,3520005,Toronto,535.0,Toronto,35,ON,0.129005603,0.297231549,0.108987352,0.04869261,0.438448181,0.041986791,3.256266667,7.06765,7.194216667
35200100001,3520005,Toronto,535.0,Toronto,35,ON,0.129123483,0.305059133,0.111933169,0.049158615,0.430109751,0.042420338,3.8059,6.756766667,7.6173
